Bootstrap,Threshold,PQ,PC,F1,F1*,Fractions,Brand,Webshop1&Webshop2,b,r,Similarity_threshold,Clusters,Duplicate_pair
0,1.0,0.3125,0.8333333333333334,0.45454545454545453,0.03762227238525207,0.057971014492753624,Vizio,thenerds.net&amazon.com,582,1,0.6,1,276
1,0.75,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.04667506464231253,0.03985507246376811,Vizio,thenerds.net&amazon.com,582,1,0.6,1,276
2,1.0,0.7142857142857143,1.0,0.8333333333333333,0.06158357771260997,0.050724637681159424,Vizio,thenerds.net&amazon.com,582,1,0.6,1,276
3,0.75,0.6666666666666666,1.0,0.8,0.03837953091684435,0.03260869565217391,Vizio,thenerds.net&amazon.com,582,1,0.6,1,276
4,0.75,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.04231871280581882,0.03985507246376811,Vizio,thenerds.net&amazon.com,582,1,0.6,1,276
Average,Optimal,0.6295995670995671,0.88989898989899,0.723030303030303,0.045315831692567546,0.04420289855072464,Vizio,thenerds.net&amazon.com,582,1,0.6,1,276
0,1.0,0.3125,0.8333333333333334,0.45454545454545453,0.03762227238525207,0.057971014492753624,Vizio,thenerds.net&amazon.com,582,1,0.8,1,133
1,0.75,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.04667506464231253,0.03985507246376811,Vizio,thenerds.net&amazon.com,582,1,0.8,1,133
2,1.0,0.7142857142857143,1.0,0.8333333333333333,0.06158357771260997,0.050724637681159424,Vizio,thenerds.net&amazon.com,582,1,0.8,1,133
3,0.75,0.6666666666666666,1.0,0.8,0.03837953091684435,0.03260869565217391,Vizio,thenerds.net&amazon.com,582,1,0.8,1,133
4,0.75,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.04231871280581882,0.03985507246376811,Vizio,thenerds.net&amazon.com,582,1,0.8,1,133
Average,Optimal,0.6295995670995671,0.88989898989899,0.723030303030303,0.045315831692567546,0.04420289855072464,Vizio,thenerds.net&amazon.com,582,1,0.8,1,133
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,1,582,0.4,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,1,582,0.4,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,1,582,0.4,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,1,582,0.4,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&thenerds.net,1,582,0.4,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&thenerds.net,1,582,0.4,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,1,582,0.6,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,1,582,0.6,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,1,582,0.6,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,1,582,0.6,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&thenerds.net,1,582,0.6,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&thenerds.net,1,582,0.6,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,1,582,0.8,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,1,582,0.8,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,1,582,0.8,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,1,582,0.8,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&thenerds.net,1,582,0.8,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&thenerds.net,1,582,0.8,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,6,97,0.4,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,6,97,0.4,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,6,97,0.4,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,6,97,0.4,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&thenerds.net,6,97,0.4,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&thenerds.net,6,97,0.4,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,6,97,0.6,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,6,97,0.6,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,6,97,0.6,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,6,97,0.6,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&thenerds.net,6,97,0.6,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&thenerds.net,6,97,0.6,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,6,97,0.8,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,6,97,0.8,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&thenerds.net,6,97,0.8,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&thenerds.net,6,97,0.8,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&thenerds.net,6,97,0.8,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&thenerds.net,6,97,0.8,6,6
0,0.75,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.008964563898385056,0.008544303797468355,Unknown,bestbuy.com&thenerds.net,97,6,0.4,1,2479
1,1.0,0.625,0.8,0.7017543859649122,0.010584343991179714,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,97,6,0.4,1,2479
2,1.0,0.59375,0.6551724137931034,0.6229508196721311,0.00938643646929582,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,97,6,0.4,1,2479
3,0.75,0.6551724137931034,0.6785714285714286,0.6666666666666666,0.009114500201402972,0.009177215189873418,Unknown,bestbuy.com&thenerds.net,97,6,0.4,1,2479
4,0.75,0.6875,0.7096774193548387,0.6984126984126984,0.010532462398311324,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,97,6,0.4,1,2479
Average,Optimal,0.6530252234993614,0.709424993084615,0.6786976548840224,0.009716461391714976,0.009620253164556962,Unknown,bestbuy.com&thenerds.net,97,6,0.4,1,2479
0,0.75,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.008964563898385056,0.008544303797468355,Unknown,bestbuy.com&thenerds.net,97,6,0.6,1,1314
1,1.0,0.625,0.8,0.7017543859649122,0.010584343991179714,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,97,6,0.6,1,1314
2,1.0,0.59375,0.6551724137931034,0.6229508196721311,0.00938643646929582,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,97,6,0.6,1,1314
3,0.75,0.6551724137931034,0.6785714285714286,0.6666666666666666,0.009114500201402972,0.009177215189873418,Unknown,bestbuy.com&thenerds.net,97,6,0.6,1,1314
4,0.75,0.6875,0.7096774193548387,0.6984126984126984,0.010532462398311324,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,97,6,0.6,1,1314
Average,Optimal,0.6530252234993614,0.709424993084615,0.6786976548840224,0.009716461391714976,0.009620253164556962,Unknown,bestbuy.com&thenerds.net,97,6,0.6,1,1314
0,0.75,0.6666666666666666,0.7368421052631579,0.7,0.013687469447612838,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,97,6,0.8,6,143
1,0.75,0.8571428571428571,0.782608695652174,0.8181818181818182,0.016019777503090235,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,97,6,0.8,6,143
2,0.75,0.7,0.7,0.7,0.013041163946061037,0.012531328320802004,Unknown,bestbuy.com&thenerds.net,97,6,0.8,6,143
3,0.75,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.014988856769109025,0.013784461152882205,Unknown,bestbuy.com&thenerds.net,97,6,0.8,6,143
4,0.75,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.013376955753146354,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,97,6,0.8,6,143
Average,Optimal,0.704935064935065,0.7547260734957598,0.7268199323141555,0.014222844683803897,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,97,6,0.8,6,143
0,0.75,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.008964563898385056,0.008544303797468355,Unknown,bestbuy.com&thenerds.net,194,3,0.4,1,2484
1,1.0,0.625,0.8,0.7017543859649122,0.010584343991179714,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,194,3,0.4,1,2484
2,1.0,0.59375,0.6551724137931034,0.6229508196721311,0.00938643646929582,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,194,3,0.4,1,2484
3,0.75,0.6551724137931034,0.6785714285714286,0.6666666666666666,0.009114500201402972,0.009177215189873418,Unknown,bestbuy.com&thenerds.net,194,3,0.4,1,2484
4,0.75,0.6875,0.7096774193548387,0.6984126984126984,0.010532462398311324,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,194,3,0.4,1,2484
Average,Optimal,0.6530252234993614,0.709424993084615,0.6786976548840224,0.009716461391714976,0.009620253164556962,Unknown,bestbuy.com&thenerds.net,194,3,0.4,1,2484
0,0.75,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.008964563898385056,0.008544303797468355,Unknown,bestbuy.com&thenerds.net,194,3,0.6,1,1314
1,1.0,0.625,0.8,0.7017543859649122,0.010584343991179714,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,194,3,0.6,1,1314
2,1.0,0.59375,0.6551724137931034,0.6229508196721311,0.00938643646929582,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,194,3,0.6,1,1314
3,0.75,0.6551724137931034,0.6785714285714286,0.6666666666666666,0.009114500201402972,0.009177215189873418,Unknown,bestbuy.com&thenerds.net,194,3,0.6,1,1314
4,0.75,0.6875,0.7096774193548387,0.6984126984126984,0.010532462398311324,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,194,3,0.6,1,1314
Average,Optimal,0.6530252234993614,0.709424993084615,0.6786976548840224,0.009716461391714976,0.009620253164556962,Unknown,bestbuy.com&thenerds.net,194,3,0.6,1,1314
0,0.75,0.6666666666666666,0.7368421052631579,0.7,0.013687469447612838,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,194,3,0.8,6,143
1,0.75,0.8571428571428571,0.782608695652174,0.8181818181818182,0.016019777503090235,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,194,3,0.8,6,143
2,0.75,0.7,0.7,0.7,0.013041163946061037,0.012531328320802004,Unknown,bestbuy.com&thenerds.net,194,3,0.8,6,143
3,0.75,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.014988856769109025,0.013784461152882205,Unknown,bestbuy.com&thenerds.net,194,3,0.8,6,143
4,0.75,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.013376955753146354,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,194,3,0.8,6,143
Average,Optimal,0.704935064935065,0.7547260734957598,0.7268199323141555,0.014222844683803897,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,194,3,0.8,6,143
0,0.75,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.008964563898385056,0.008544303797468355,Unknown,bestbuy.com&thenerds.net,582,1,0.4,1,2484
1,1.0,0.625,0.8,0.7017543859649122,0.010584343991179714,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,582,1,0.4,1,2484
2,1.0,0.59375,0.6551724137931034,0.6229508196721311,0.00938643646929582,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,582,1,0.4,1,2484
3,0.75,0.6551724137931034,0.6785714285714286,0.6666666666666666,0.009114500201402972,0.009177215189873418,Unknown,bestbuy.com&thenerds.net,582,1,0.4,1,2484
4,0.75,0.6875,0.7096774193548387,0.6984126984126984,0.010532462398311324,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,582,1,0.4,1,2484
Average,Optimal,0.6530252234993614,0.709424993084615,0.6786976548840224,0.009716461391714976,0.009620253164556962,Unknown,bestbuy.com&thenerds.net,582,1,0.4,1,2484
0,0.75,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.008964563898385056,0.008544303797468355,Unknown,bestbuy.com&thenerds.net,582,1,0.6,1,1314
1,1.0,0.625,0.8,0.7017543859649122,0.010584343991179714,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,582,1,0.6,1,1314
2,1.0,0.59375,0.6551724137931034,0.6229508196721311,0.00938643646929582,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,582,1,0.6,1,1314
3,0.75,0.6551724137931034,0.6785714285714286,0.6666666666666666,0.009114500201402972,0.009177215189873418,Unknown,bestbuy.com&thenerds.net,582,1,0.6,1,1314
4,0.75,0.6875,0.7096774193548387,0.6984126984126984,0.010532462398311324,0.010126582278481013,Unknown,bestbuy.com&thenerds.net,582,1,0.6,1,1314
Average,Optimal,0.6530252234993614,0.709424993084615,0.6786976548840224,0.009716461391714976,0.009620253164556962,Unknown,bestbuy.com&thenerds.net,582,1,0.6,1,1314
0,0.75,0.6666666666666666,0.7368421052631579,0.7,0.013687469447612838,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,582,1,0.8,6,143
1,0.75,0.8571428571428571,0.782608695652174,0.8181818181818182,0.016019777503090235,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,582,1,0.8,6,143
2,0.75,0.7,0.7,0.7,0.013041163946061037,0.012531328320802004,Unknown,bestbuy.com&thenerds.net,582,1,0.8,6,143
3,0.75,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.014988856769109025,0.013784461152882205,Unknown,bestbuy.com&thenerds.net,582,1,0.8,6,143
4,0.75,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.013376955753146354,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,582,1,0.8,6,143
Average,Optimal,0.704935064935065,0.7547260734957598,0.7268199323141555,0.014222844683803897,0.013157894736842105,Unknown,bestbuy.com&thenerds.net,582,1,0.8,6,143
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,1,582,0.4,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,1,582,0.4,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,1,582,0.4,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,1,582,0.4,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&amazon.com,1,582,0.4,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&amazon.com,1,582,0.4,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,1,582,0.6,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,1,582,0.6,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,1,582,0.6,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,1,582,0.6,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&amazon.com,1,582,0.6,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&amazon.com,1,582,0.6,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,1,582,0.8,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,1,582,0.8,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,1,582,0.8,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,1,582,0.8,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&amazon.com,1,582,0.8,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&amazon.com,1,582,0.8,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,6,97,0.4,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,6,97,0.4,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,6,97,0.4,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,6,97,0.4,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&amazon.com,6,97,0.4,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&amazon.com,6,97,0.4,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,6,97,0.6,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,6,97,0.6,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,6,97,0.6,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,6,97,0.6,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&amazon.com,6,97,0.6,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&amazon.com,6,97,0.6,6,6
0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,6,97,0.8,6,6
1,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,6,97,0.8,6,6
2,1.0,0.5714285714285714,1.0,0.7272727272727273,0.10838709677419356,0.10606060606060606,Unknown,bestbuy.com&amazon.com,6,97,0.8,6,6
3,0.75,0.5,1.0,0.6666666666666666,0.08571428571428572,0.09090909090909091,Unknown,bestbuy.com&amazon.com,6,97,0.8,6,6
4,1.5,0.5,1.0,0.6666666666666666,0.11214953271028039,0.12121212121212122,Unknown,bestbuy.com&amazon.com,6,97,0.8,6,6
Average,Optimal,0.5285714285714286,1.0,0.6909090909090908,0.1000704595374478,0.10303030303030303,Unknown,bestbuy.com&amazon.com,6,97,0.8,6,6
0,1.0,0.5897435897435898,0.7666666666666667,0.6666666666666667,0.01164265168714331,0.011743450767841012,Unknown,bestbuy.com&amazon.com,97,6,0.4,1,2552
1,1.0,0.5833333333333334,0.75,0.6562499999999999,0.010584677419354836,0.01084010840108401,Unknown,bestbuy.com&amazon.com,97,6,0.4,1,2552
2,0.75,0.6129032258064516,0.6333333333333333,0.6229508196721313,0.00865759003205111,0.009334537789822343,Unknown,bestbuy.com&amazon.com,97,6,0.4,1,2552
3,0.75,0.6666666666666666,0.7096774193548387,0.6875,0.010173838101444095,0.00993676603432701,Unknown,bestbuy.com&amazon.com,97,6,0.4,1,2552
4,0.75,0.7419354838709677,0.696969696969697,0.71875,0.009998932975626115,0.009334537789822343,Unknown,bestbuy.com&amazon.com,97,6,0.4,1,2552
Average,Optimal,0.6389164598842019,0.7113294232649071,0.6704234972677596,0.010211538043123894,0.010237880156579345,Unknown,bestbuy.com&amazon.com,97,6,0.4,1,2552
